merchant_id,category,application_date,category_review_days,handoff_wait_days,doc_verification_days,doc_rework_days,compliance_approval_days,catalog_setup_days,doc_rejections,total_ttm_days,sla_breach,status
M100805,Home & Kitchen,2025-06-20,1.0,2.3,2.0,0.0,2.6,2.4,0,10.3,0,Live
M100806,Fashion,2025-05-21,2.2,2.8,0.7,0.0,0.5,1.9,0,8.2,0,Live
M100807,Fashion,2025-11-10,1.3,1.6,0.3,0.0,1.4,2.6,0,7.2,0,Live
M100808,Beauty,2025-08-05,1.0,1.9,0.5,0.9,1.1,2.4,2,7.9,0,Live
M100809,Electronics,2025-08-21,0.6,3.1,2.5,0.0,1.0,1.2,0,8.4,0,Live
M100810,Grocery,2025-05-30,2.4,1.2,0.7,0.0,1.4,1.6,0,7.3,0,Live
M100811,Beauty,2025-01-03,0.3,0.9,0.1,0.0,1.6,4.5,0,7.5,0,Live
M100812,Home & Kitchen,2025-04-22,2.2,2.8,1.1,0.0,1.5,3.1,0,10.7,0,Live
M100813,Fashion,2025-01-13,1.9,1.5,1.2,4.4,1.4,1.6,2,12.1,0,Live
M100814,Electronics,2025-08-09,0.9,0.5,1.2,0.0,2.7,2.0,0,7.3,0,Live
M100815,Grocery,2025-01-03,0.9,2.2,0.8,0.0,0.4,7.0,0,11.2,0,Live
M100816,Home & Kitchen,2025-04-19,0.5,3.5,1.9,0.0,1.9,2.2,0,9.9,0,Live
M100817,Fashion,2025-06-30,0.8,2.8,0.5,0.0,1.9,1.4,0,7.4,0,Live
M100818,Home & Kitchen,2025-10-31,1.8,2.3,0.8,0.0,2.4,1.4,0,8.8,0,Live
M100819,Electronics,2025-07-09,0.3,0.7,1.9,0.0,1.5,1.1,0,5.4,0,Live
M100820,Electronics,2025-06-26,0.4,1.7,1.0,0.0,2.4,1.8,0,7.3,0,Live
M100821,Electronics,2025-07-05,0.9,1.9,1.1,0.0,1.9,1.2,0,6.9,0,Live
M100822,Beauty,2025-08-14,0.8,1.7,0.4,0.0,1.5,2.3,0,6.7,0,Live
M100823,Home & Kitchen,2025-10-18,2.5,0.4,1.7,0.0,2.4,3.7,0,10.7,0,Live
M100824,Grocery,2025-09-06,0.6,2.1,0.7,0.0,1.2,2.1,0,6.6,0,Live
M100825,Toys,2025-03-10,1.0,1.9,1.5,4.1,1.7,1.3,2,11.5,0,Live
M100826,Grocery,2025-09-09,0.6,1.2,0.1,0.0,0.8,5.1,0,7.8,0,Live
M100827,Beauty,2025-06-25,1.5,3.3,1.0,1.9,0.8,0.5,2,8.9,0,Live
M100828,Fashion,2025-07-24,1.3,1.5,1.4,3.0,2.8,1.0,2,11.0,0,Live
M100829,Fashion,2025-10-13,0.3,0.4,1.2,0.0,1.2,0.9,0,4.0,0,Live
M100830,Fashion,2025-07-23,0.7,2.8,0.5,0.0,0.3,1.5,0,5.7,0,Live
M100831,Home & Kitchen,2025-08-19,1.6,1.5,1.1,0.0,2.1,1.0,0,7.3,0,Live
M100832,Electronics,2025-06-04,0.9,1.5,1.4,4.8,2.2,3.2,2,14.1,1,Live
M100833,Fashion,2025-05-02,1.0,0.6,1.1,0.0,0.3,1.1,0,4.0,0,Live
M100834,Toys,2025-04-05,0.6,1.0,2.3,0.0,1.6,1.0,0,6.5,0,Live
M100835,Electronics,2025-01-22,0.2,2.2,1.1,0.0,2.2,2.6,0,8.1,0,Live
M100836,Fashion,2025-07-13,1.1,0.5,0.1,0.0,2.0,3.1,0,6.9,0,Live
M100837,Home & Kitchen,2025-01-28,0.8,2.5,0.2,0.0,1.4,1.9,0,6.8,0,Live
M100838,Toys,2025-01-13,0.5,0.9,2.0,0.0,1.2,5.9,0,10.5,0,Live
M100839,Beauty,2025-11-14,3.4,2.1,0.4,0.0,0.4,0.4,0,6.8,0,Live
M100840,Toys,2025-08-29,0.3,2.7,1.4,0.0,3.2,2.5,0,10.1,0,Live
M100841,Fashion,2025-02-14,0.6,0.9,0.5,0.0,1.0,5.2,0,8.2,0,Live
M100842,Beauty,2025-07-24,0.3,2.9,1.3,0.0,2.1,1.8,0,8.4,0,Live
M100843,Electronics,2025-01-13,0.8,0.7,0.3,0.0,1.0,1.7,0,4.5,0,Live
M100844,Electronics,2025-02-03,0.2,0.9,2.0,0.0,1.2,1.6,0,5.9,0,Live
M100845,Electronics,2025-09-18,0.7,2.4,1.1,0.0,2.7,1.2,0,8.2,0,Live
M100846,Electronics,2025-02-23,0.4,1.8,1.1,0.0,1.4,3.6,0,8.4,0,Live
M100847,Beauty,2025-07-03,1.7,0.4,0.4,0.0,0.5,2.7,0,5.7,0,Live
M100848,Electronics,2025-01-26,0.7,0.6,1.0,0.0,3.1,6.4,0,11.8,0,Live
M100849,Electronics,2025-05-29,0.6,1.9,1.1,0.0,3.1,1.2,0,7.9,0,Live
M100850,Electronics,2025-01-17,2.3,5.0,0.8,0.0,3.2,1.8,0,13.1,0,Live
M100851,Home & Kitchen,2025-08-04,1.5,1.1,0.4,0.0,2.3,2.4,0,7.7,0,Live
M100852,Home & Kitchen,2025-05-04,2.2,2.6,0.6,0.0,1.4,3.5,0,10.3,0,Live
M100853,Fashion,2025-03-21,1.5,1.4,0.4,0.0,2.0,0.4,0,5.6,0,Live
M100854,Grocery,2025-05-22,0.5,1.8,1.5,0.0,0.9,2.4,0,7.1,0,Live
M100855,Home & Kitchen,2025-05-04,2.4,0.3,0.6,0.0,2.0,3.6,0,8.9,0,Live
M100856,Fashion,2025-02-24,2.4,0.8,0.3,0.0,1.7,2.4,0,7.6,0,Live
M100857,Electronics,2025-04-02,0.5,0.8,2.5,0.0,0.9,1.3,0,6.0,0,Live
M100858,Grocery,2025-08-11,0.6,1.9,0.7,0.0,0.9,4.4,0,8.4,0,Live
M100859,Grocery,2025-02-22,1.6,0.6,2.2,0.0,1.6,2.8,0,8.8,0,Live
M100860,Electronics,2025-07-12,0.4,0.4,1.5,0.0,1.5,0.5,0,4.3,0,Live
M100861,Fashion,2025-08-15,1.1,0.9,0.4,0.0,0.9,4.0,0,7.3,0,Live
M100862,Toys,2025-01-07,0.5,2.5,0.8,0.0,0.8,1.5,0,6.1,0,Live
M100863,Beauty,2025-05-06,0.9,3.0,0.2,0.0,0.8,2.6,0,7.5,0,Live
M100864,Home & Kitchen,2025-08-12,1.2,0.4,0.7,0.0,2.2,2.6,0,7.0,0,Live
M100865,Electronics,2025-05-09,1.1,2.0,0.7,0.0,2.1,1.2,0,7.1,0,Live
M100866,Grocery,2025-11-02,0.6,1.4,1.3,0.0,4.4,4.8,0,12.5,0,Live
M100867,Fashion,2025-07-10,0.7,1.1,1.7,0.0,0.4,2.3,0,6.2,0,Live
M100868,Grocery,2025-06-10,0.6,6.0,1.3,0.0,1.5,1.6,0,11.1,0,Live
M100869,Beauty,2025-08-03,1.7,1.8,0.7,0.0,0.7,2.3,0,7.2,0,Live
M100870,Home & Kitchen,2025-05-13,1.6,0.8,1.3,0.0,1.7,1.2,0,6.7,0,Live
M100871,Electronics,2025-09-14,1.4,2.4,1.0,0.0,2.0,3.1,0,9.9,0,Live
M100872,Beauty,2025-03-02,1.1,1.3,1.3,0.0,1.3,1.5,0,6.6,0,Live
M100873,Electronics,2025-08-17,0.7,1.3,1.1,0.6,1.6,0.3,2,5.6,0,Live
M100874,Electronics,2025-01-18,0.5,3.1,1.1,0.0,1.9,2.4,0,8.9,0,Live
M100875,Fashion,2025-04-06,0.8,0.9,0.3,0.0,4.3,1.6,0,7.9,0,Live
M100876,Beauty,2025-04-02,0.5,2.1,0.6,0.0,2.3,3.1,0,8.6,0,Live
M100877,Fashion,2025-01-26,1.5,1.0,1.0,0.0,2.2,4.3,0,10.0,0,Live
M100878,Electronics,2025-11-24,1.0,2.4,1.1,0.0,1.0,3.3,0,8.9,0,Live
M100879,Electronics,2025-07-19,1.1,8.3,1.4,0.0,1.6,1.7,0,14.1,1,Live
M100880,Toys,2025-02-13,1.2,0.7,1.3,0.0,1.8,1.0,0,6.0,0,Live
M100881,Fashion,2025-03-07,2.0,0.3,0.5,0.0,1.3,1.3,0,5.4,0,Live
M100882,Home & Kitchen,2025-01-18,3.3,0.6,1.2,0.0,1.5,2.2,0,8.8,0,Live
M100883,Fashion,2025-05-12,0.6,2.3,0.3,0.0,2.8,4.0,0,10.0,0,Live
M100884,Toys,2025-03-27,0.9,1.1,1.3,0.0,1.4,0.2,0,5.1,0,Live
M100885,Fashion,2025-10-16,1.2,0.9,0.8,0.0,0.7,1.4,0,4.9,0,Live
M100886,Grocery,2025-01-24,0.7,2.6,0.6,0.0,2.9,3.0,0,9.8,0,Live
M100887,Home & Kitchen,2025-01-19,0.6,1.2,1.6,0.0,3.5,2.8,0,9.7,0,Live
M100888,Fashion,2025-07-03,2.0,2.0,2.4,0.0,1.4,5.2,0,13.0,0,Live
M100889,Electronics,2025-05-01,1.1,0.8,1.8,0.0,0.7,2.0,0,6.4,0,Live
M100890,Fashion,2025-09-08,0.4,2.6,0.3,0.0,2.2,3.4,0,9.0,0,Live
M100891,Electronics,2025-03-11,0.6,3.9,1.2,0.0,1.8,4.0,0,11.6,0,Live
M100892,Grocery,2025-01-23,0.8,2.7,0.3,0.0,1.1,0.8,0,5.6,0,Live
M100893,Electronics,2025-06-12,1.8,1.2,2.3,11.4,1.0,1.7,3,19.4,1,Live
M100894,Toys,2025-09-01,0.9,0.7,2.7,0.0,1.5,2.3,0,8.1,0,Live
M100895,Grocery,2025-06-22,0.9,3.0,0.3,0.0,2.7,3.3,0,10.2,0,Live
M100896,Fashion,2025-04-08,1.0,1.5,2.4,0.0,1.7,5.4,0,12.0,0,Live
M100897,Fashion,2025-03-25,2.1,0.9,2.0,3.7,1.0,1.4,2,11.2,0,Live
M100898,Beauty,2025-05-19,2.5,1.2,0.7,0.0,1.2,3.2,0,8.7,0,Live
M100899,Electronics,2025-11-06,1.1,0.9,1.4,0.0,3.2,3.6,0,10.1,0,Live
M100900,Fashion,2025-09-13,1.8,1.0,0.7,0.0,0.6,2.6,0,6.5,0,Live
M100901,Toys,2025-07-06,2.6,0.1,0.3,0.0,2.1,4.1,0,9.2,0,Live
M100902,Home & Kitchen,2025-11-20,1.7,2.0,0.5,0.0,2.4,1.3,0,7.9,0,Live
M100903,Fashion,2025-02-12,0.4,1.7,1.0,0.0,1.4,1.9,0,6.3,0,Live
M100904,Home & Kitchen,2025-03-27,0.3,1.2,0.6,0.0,0.7,1.6,0,4.4,0,Live
M100905,Home & Kitchen,2025-09-18,1.5,1.4,1.1,0.0,1.0,0.5,0,5.5,0,Live
M100906,Beauty,2025-03-25,0.7,1.2,1.2,0.0,0.5,1.0,0,4.6,0,Live
M100907,Electronics,2025-08-09,1.3,4.0,1.4,0.0,0.8,1.4,0,8.9,0,Live
M100908,Home & Kitchen,2025-06-11,1.1,1.5,2.2,0.0,1.2,0.8,0,6.8,0,Live
M100909,Fashion,2025-05-08,1.3,1.0,1.4,0.0,1.8,4.7,0,10.1,0,Live
M100910,Grocery,2025-03-07,0.7,1.7,1.0,0.0,1.1,1.5,0,6.0,0,Live
M100911,Grocery,2025-09-11,0.5,0.6,2.3,0.0,1.4,2.6,0,7.3,0,Live
M100912,Fashion,2025-01-26,2.2,1.2,1.3,0.0,0.5,3.9,0,9.1,0,Live
M100913,Beauty,2025-09-08,2.5,1.7,1.2,0.0,2.3,7.9,0,15.6,1,Live
M100914,Toys,2025-01-20,0.7,2.5,0.9,6.5,3.4,6.3,2,20.4,1,Live
M100915,Grocery,2025-04-23,0.8,1.0,2.2,0.0,1.6,2.6,0,8.2,0,Live
M100916,Beauty,2025-06-25,1.5,2.4,1.8,0.0,2.4,3.1,0,11.2,0,Live
M100917,Fashion,2025-10-27,0.7,1.7,0.6,1.5,0.1,1.1,1,5.7,0,Live
M100918,Toys,2025-06-13,0.8,2.4,1.0,0.0,1.5,1.1,0,6.8,0,Live
M100919,Electronics,2025-08-02,1.0,1.8,0.4,0.0,2.9,5.3,0,11.4,0,Live
M100920,Grocery,2025-04-12,1.2,0.7,0.3,0.0,1.6,1.3,0,5.0,0,Live
M100921,Beauty,2025-01-19,1.2,1.1,1.2,0.0,2.7,1.2,0,7.4,0,Live
M100922,Home & Kitchen,2025-03-01,0.4,3.2,1.6,0.0,1.6,0.3,0,7.1,0,Live
M100923,Toys,2025-03-02,2.0,2.3,2.3,0.0,3.4,3.4,0,13.5,0,Live
M100924,Toys,2025-06-25,0.4,2.4,0.9,0.0,2.0,1.3,0,6.9,0,Live
M100925,Electronics,2025-01-07,0.9,1.1,1.2,0.0,1.5,2.6,0,7.4,0,Live
M100926,Electronics,2025-01-16,1.7,3.3,0.9,0.0,2.3,1.1,0,9.3,0,Live
M100927,Grocery,2025-07-30,0.7,1.7,0.9,0.0,1.9,3.3,0,8.3,0,Live
M100928,Electronics,2025-01-12,0.9,0.4,0.3,4.0,0.9,1.5,1,7.9,0,Live
M100929,Grocery,2025-02-07,1.3,2.9,2.9,0.0,2.7,2.4,0,12.2,0,Live
M100930,Fashion,2025-02-21,0.7,0.8,0.6,0.0,4.9,0.6,0,7.6,0,Live
M100931,Fashion,2025-06-02,1.7,2.4,0.7,0.0,2.3,3.2,0,10.2,0,Live
M100932,Electronics,2025-06-23,0.5,0.8,2.1,0.0,2.6,3.3,0,9.3,0,Live
M100933,Electronics,2025-06-12,3.2,3.9,1.2,0.0,3.4,5.8,0,17.6,1,Live
M100934,Electronics,2025-05-07,0.8,1.7,1.3,0.0,0.3,2.4,0,6.5,0,Live
M100935,Fashion,2025-01-20,0.6,0.5,1.8,0.0,3.6,0.8,0,7.3,0,Live
M100936,Fashion,2025-07-02,0.8,2.3,0.7,0.0,0.7,2.2,0,6.8,0,Live
M100937,Electronics,2025-11-24,2.2,1.9,2.5,0.0,0.8,4.2,0,11.6,0,Live
M100938,Fashion,2025-08-07,0.3,2.2,0.5,0.0,0.7,3.8,0,7.4,0,Live
M100939,Electronics,2025-11-06,0.9,1.9,1.2,0.0,0.3,2.3,0,6.6,0,Live
M100940,Electronics,2025-07-13,1.9,1.9,1.4,0.0,2.8,2.8,0,10.8,0,Live
M100941,Toys,2025-11-24,1.0,1.0,1.6,0.0,2.5,1.5,0,7.6,0,Live
M100942,Electronics,2025-04-19,1.7,2.7,0.4,0.0,3.0,1.8,0,9.5,0,Live
M100943,Home & Kitchen,2025-04-26,1.7,1.8,0.8,0.0,1.0,5.0,0,10.3,0,Live
M100944,Toys,2025-01-14,1.5,2.2,0.8,0.0,1.5,2.9,0,8.9,0,Live
M100945,Electronics,2025-04-05,1.5,1.4,1.2,0.0,0.8,1.4,0,6.2,0,Live
M100946,Fashion,2025-06-03,1.7,3.9,1.1,0.0,1.8,2.7,0,11.2,0,Live
M100947,Home & Kitchen,2025-02-15,1.8,0.8,2.5,0.0,1.5,2.7,0,9.3,0,Live
M100948,Grocery,2025-02-09,1.9,1.3,1.8,0.0,1.5,0.7,0,7.2,0,Live
M100949,Electronics,2025-11-26,3.3,1.1,1.6,0.0,3.7,3.0,0,12.6,0,Live
M100950,Beauty,2025-06-03,1.0,0.5,1.2,0.0,0.3,4.0,0,7.0,0,Live
M100951,Electronics,2025-09-13,1.3,1.1,1.5,5.7,2.9,3.9,2,16.4,1,Live
M100952,Home & Kitchen,2025-07-28,1.0,1.3,0.9,0.0,2.0,1.0,0,6.1,0,Live
M100953,Home & Kitchen,2025-02-13,1.9,1.8,0.5,0.0,1.6,4.7,0,10.5,0,Live
M100954,Electronics,2025-03-08,2.6,1.8,1.7,2.4,0.8,2.9,3,12.2,0,Live
M100955,Fashion,2025-01-02,1.5,0.9,0.6,0.0,3.4,2.0,0,8.5,0,Live
M100956,Fashion,2025-07-30,1.6,0.5,0.7,0.0,0.9,1.3,0,5.0,0,Live
M100957,Fashion,2025-09-30,0.3,0.1,1.0,0.0,0.4,3.2,0,5.0,0,Live
M100958,Grocery,2025-11-14,0.9,0.3,0.5,0.0,1.3,3.3,0,6.3,0,Live
M100959,Home & Kitchen,2025-03-30,1.2,1.1,1.4,0.0,2.1,1.4,0,7.1,0,Live
M100960,Toys,2025-10-06,0.6,1.5,1.7,0.0,0.4,1.8,0,6.0,0,Live
M100961,Electronics,2025-05-01,1.0,2.1,2.3,0.0,5.1,2.0,0,12.4,0,Live
M100962,Home & Kitchen,2025-06-08,0.4,2.4,0.8,0.0,0.2,3.4,0,7.3,0,Live
M100963,Home & Kitchen,2025-09-14,0.6,0.7,1.8,0.0,0.4,2.3,0,5.7,0,Live
M100964,Fashion,2025-04-01,2.6,0.5,0.3,0.0,1.3,2.8,0,7.4,0,Live
M100965,Home & Kitchen,2025-09-22,1.8,1.8,2.5,0.0,0.7,1.9,0,8.6,0,Live
M100966,Home & Kitchen,2025-04-23,1.8,2.2,1.0,2.2,1.1,2.1,2,10.3,0,Live
M100967,Electronics,2025-06-25,0.7,3.1,0.4,0.0,2.1,1.7,0,8.0,0,Live
M100968,Electronics,2025-04-18,0.8,2.4,1.7,0.0,2.1,2.3,0,9.3,0,Live
M100969,Fashion,2025-10-11,1.3,1.3,0.3,0.0,1.2,2.0,0,6.1,0,Live
M100970,Fashion,2025-03-17,0.8,3.6,1.1,0.0,0.9,2.0,0,8.4,0,Live
M100971,Home & Kitchen,2025-06-03,1.4,0.7,0.8,0.0,1.8,1.2,0,5.9,0,Live
M100972,Fashion,2025-07-14,2.2,1.7,0.6,0.0,0.5,1.3,0,6.3,0,Live
M100973,Fashion,2025-05-21,0.5,3.8,0.7,0.0,0.6,1.2,0,6.7,0,Live
M100974,Toys,2025-03-27,0.6,1.6,0.9,13.3,0.3,2.1,3,18.8,1,Live
M100975,Grocery,2025-07-23,1.1,2.8,0.5,0.0,0.9,1.2,0,6.5,0,Live
M100976,Electronics,2025-09-24,0.6,1.5,0.7,0.0,2.0,0.5,0,5.3,0,Live
M100977,Electronics,2025-06-23,0.9,1.0,0.8,0.0,2.0,2.5,0,7.1,0,Live
M100978,Fashion,2025-05-09,0.7,1.4,1.9,0.0,1.0,1.5,0,6.6,0,Live
M100979,Toys,2025-03-30,2.3,1.8,1.8,0.0,2.5,2.2,0,10.6,0,Live
M100980,Electronics,2025-03-15,1.1,0.6,2.7,2.5,2.2,3.9,1,13.1,0,Live
M100981,Grocery,2025-09-03,1.4,3.0,0.6,0.0,1.0,0.4,0,6.5,0,Live
M100982,Beauty,2025-09-21,1.5,2.9,0.3,0.0,1.7,5.0,0,11.3,0,Live
M100983,Fashion,2025-08-11,0.8,2.5,1.6,0.0,1.2,3.1,0,9.2,0,Live
M100984,Fashion,2025-01-21,0.8,1.9,0.7,0.0,1.1,2.8,0,7.3,0,Live
M100985,Electronics,2025-02-22,1.4,3.6,1.0,0.0,2.6,3.6,0,12.1,0,Live
M100986,Fashion,2025-03-17,1.7,2.2,1.4,0.0,2.1,1.3,0,8.8,0,Live
M100987,Grocery,2025-07-07,0.6,4.0,0.8,2.7,2.1,1.0,3,11.2,0,Live
M100988,Toys,2025-06-09,1.7,1.0,0.8,0.0,2.5,2.5,0,8.5,0,Live
M100989,Home & Kitchen,2025-06-20,2.4,1.8,0.9,0.0,0.9,0.8,0,6.7,0,Live
M100990,Electronics,2025-09-05,1.0,1.0,1.6,0.0,3.3,2.0,0,8.9,0,Live
M100991,Fashion,2025-07-02,0.7,0.8,1.0,0.0,2.5,1.5,0,6.5,0,Live
M100992,Fashion,2025-07-15,1.4,1.0,0.9,0.0,1.8,1.3,0,6.4,0,Live
M100993,Home & Kitchen,2025-07-04,1.5,0.9,0.7,0.0,1.5,0.8,0,5.4,0,Live
M100994,Fashion,2025-10-27,2.2,0.9,0.3,0.0,0.9,3.5,0,8.0,0,Live
M100995,Fashion,2025-08-16,1.7,1.4,0.5,0.0,1.4,2.8,0,7.8,0,Live
M100996,Beauty,2025-10-02,0.6,3.3,2.1,0.0,1.6,0.3,0,7.9,0,Live
M100997,Grocery,2025-05-28,0.9,8.8,1.3,0.0,1.5,2.6,0,15.1,1,Live
M100998,Home & Kitchen,2025-03-30,0.7,0.5,2.1,0.0,0.3,2.3,0,5.9,0,Live
M100999,Toys,2025-06-21,2.1,0.7,1.8,0.0,1.6,5.6,0,11.9,0,Live
M101000,Beauty,2025-09-23,1.2,0.8,2.1,0.0,2.6,2.9,0,9.5,0,Live
M101001,Electronics,2025-10-23,1.6,1.7,0.7,0.0,2.0,3.8,0,9.9,0,Live
M101002,Electronics,2025-01-10,1.5,1.9,1.6,0.0,1.1,1.0,0,7.2,0,Live
M101003,Fashion,2025-01-19,1.4,0.3,1.3,0.0,2.0,1.4,0,6.4,0,Live
M101004,Beauty,2025-05-19,2.1,1.5,0.6,0.0,1.5,6.9,0,12.6,0,Live
M101005,Home & Kitchen,2025-09-03,1.8,2.7,0.9,0.0,0.7,2.0,0,8.1,0,Live
M101006,Grocery,2025-11-05,1.3,1.0,2.1,0.0,1.3,1.2,0,6.9,0,Live
M101007,Electronics,2025-01-19,0.7,1.9,2.5,1.3,1.1,1.4,1,8.9,0,Live
M101008,Grocery,2025-02-05,0.5,1.0,1.3,1.0,3.4,2.9,1,10.1,0,Live
M101009,Beauty,2025-01-07,0.6,0.8,0.5,0.0,0.5,1.4,0,3.8,0,Live
M101010,Home & Kitchen,2025-06-18,1.1,0.6,1.8,0.0,1.9,4.2,0,9.7,0,Live
M101011,Beauty,2025-10-16,0.4,0.6,1.9,0.0,1.2,2.0,0,6.1,0,Live
M101012,Beauty,2025-08-15,1.7,0.3,1.2,3.7,1.8,1.5,2,10.3,0,Live
M101013,Fashion,2025-02-08,1.1,2.4,1.1,0.0,1.3,3.0,0,8.9,0,Live
M101014,Beauty,2025-11-20,1.5,1.6,1.1,0.0,1.6,6.7,0,12.4,0,Live
M101015,Fashion,2025-01-24,2.9,1.9,1.1,0.0,1.3,0.7,0,7.9,0,Live
M101016,Home & Kitchen,2025-06-26,1.1,1.2,1.3,0.0,1.0,1.9,0,6.4,0,Live
M101017,Electronics,2025-09-26,1.8,3.4,2.0,0.0,1.2,5.3,0,13.6,0,Live
M101018,Beauty,2025-06-26,1.4,1.0,1.4,0.0,0.7,1.5,0,6.0,0,Live
M101019,Fashion,2025-04-19,1.0,2.1,0.7,0.0,0.6,1.4,0,5.8,0,Live
M101020,Beauty,2025-02-24,1.2,0.3,1.1,0.0,1.5,4.5,0,8.5,0,Live
M101021,Beauty,2025-05-28,1.1,0.8,2.5,0.0,0.7,1.1,0,6.2,0,Live
M101022,Electronics,2025-08-06,1.0,0.5,2.0,0.7,1.8,2.3,1,8.4,0,Live
M101023,Home & Kitchen,2025-07-13,0.7,1.5,0.3,0.0,1.3,4.1,0,7.9,0,Live
M101024,Electronics,2025-06-28,1.1,0.1,2.2,0.0,5.3,2.3,0,10.9,0,Live
M101025,Beauty,2025-06-15,0.8,0.3,2.4,0.5,2.8,2.3,1,9.1,0,Live
M101026,Grocery,2025-03-03,0.8,1.1,0.8,0.0,2.9,1.1,0,6.7,0,Live
M101027,Home & Kitchen,2025-08-29,1.5,0.9,1.7,0.0,1.0,1.6,0,6.6,0,Live
M101028,Fashion,2025-04-19,1.2,0.7,1.5,0.0,3.3,0.6,0,7.2,0,Live
M101029,Toys,2025-05-23,1.3,2.1,0.7,0.0,2.6,3.8,0,10.5,0,Live
M101030,Home & Kitchen,2025-08-31,0.4,3.2,1.2,0.0,1.3,0.4,0,6.4,0,Live
M101031,Fashion,2025-09-17,0.8,4.7,0.8,0.0,3.5,1.0,0,10.8,0,Live
M101032,Beauty,2025-01-31,1.1,0.9,1.0,0.5,1.5,0.7,1,5.7,0,Live
M101033,Electronics,2025-04-19,1.4,0.1,2.6,0.0,0.9,4.4,0,9.4,0,Live
M101034,Fashion,2025-05-24,0.7,0.7,1.2,0.0,1.4,4.3,0,8.3,0,Live
M101035,Electronics,2025-02-09,1.1,1.1,1.3,0.0,1.1,4.0,0,8.5,0,Live
M101036,Home & Kitchen,2025-04-26,2.7,1.7,0.8,0.0,2.0,2.1,0,9.3,0,Live
M101037,Electronics,2025-09-12,0.8,0.8,0.7,2.2,1.8,1.0,1,7.4,0,Live
M101038,Fashion,2025-09-05,1.8,2.2,0.9,0.0,1.2,2.9,0,9.0,0,Live
M101039,Fashion,2025-11-09,1.0,2.5,2.6,0.0,2.8,1.9,0,10.9,0,Live
M101040,Electronics,2025-11-09,1.6,2.5,1.4,0.0,2.3,0.3,0,8.1,0,Live
M101041,Beauty,2025-10-06,0.6,0.6,0.6,0.0,1.2,6.4,0,9.5,0,Live
M101042,Electronics,2025-10-15,1.7,4.5,0.7,0.0,1.2,1.4,0,9.5,0,Live
M101043,Electronics,2025-01-26,0.5,1.5,0.1,0.0,3.4,1.1,0,6.5,0,Live
M101044,Beauty,2025-02-09,0.7,2.8,0.4,0.0,0.7,1.9,0,6.5,0,Live
M101045,Home & Kitchen,2025-06-03,0.3,1.3,0.4,0.0,2.2,4.8,0,9.0,0,Live
M101046,Toys,2025-05-30,1.1,2.4,0.3,0.0,3.7,2.2,0,9.7,0,Live
M101047,Grocery,2025-08-01,0.5,3.6,1.2,0.0,0.9,2.4,0,8.7,0,Live
M101048,Toys,2025-02-06,2.1,0.5,1.2,24.0,1.2,2.3,3,31.2,1,Stuck
M101049,Home & Kitchen,2025-07-12,4.2,2.4,1.2,0.0,1.4,3.4,0,12.6,0,Live
M101050,Beauty,2025-02-09,0.5,1.4,1.6,0.0,0.9,1.5,0,5.9,0,Live
M101051,Toys,2025-09-29,0.7,0.7,0.4,0.0,2.1,2.5,0,6.3,0,Live
M101052,Fashion,2025-10-30,1.9,1.0,1.5,0.6,3.5,3.1,1,11.6,0,Live
M101053,Electronics,2025-11-23,0.6,1.1,2.4,0.0,0.7,2.1,0,6.9,0,Live
M101054,Beauty,2025-04-12,0.7,6.2,2.1,1.1,1.1,1.6,3,12.7,0,Live
M101055,Fashion,2025-07-28,1.7,0.9,0.6,0.0,0.5,1.8,0,5.5,0,Live
M101056,Fashion,2025-04-21,0.7,0.5,1.1,0.0,2.5,3.7,0,8.4,0,Live
M101057,Home & Kitchen,2025-10-18,1.2,2.1,0.2,0.0,1.3,3.4,0,8.2,0,Live
M101058,Fashion,2025-07-11,0.4,1.7,0.4,0.0,0.5,2.6,0,5.6,0,Live
M101059,Fashion,2025-04-29,2.3,0.9,0.6,0.0,1.2,2.1,0,7.1,0,Live
M101060,Fashion,2025-09-30,1.9,0.4,0.6,0.0,1.8,1.6,0,6.4,0,Live
M101061,Beauty,2025-06-23,1.2,3.6,1.4,0.0,1.6,3.1,0,10.9,0,Live
M101062,Fashion,2025-07-04,1.5,1.1,2.8,0.0,3.0,2.4,0,10.8,0,Live
M101063,Grocery,2025-10-23,1.0,1.1,0.6,0.0,1.7,1.7,0,6.0,0,Live
M101064,Home & Kitchen,2025-07-23,0.5,3.5,2.1,13.1,1.2,2.8,2,23.2,1,Live
M101065,Electronics,2025-03-13,0.5,2.1,1.8,0.0,0.9,1.0,0,6.4,0,Live
M101066,Fashion,2025-03-22,1.7,0.6,0.8,0.0,0.2,1.0,0,4.3,0,Live
M101067,Electronics,2025-07-07,2.4,0.6,2.6,2.2,1.1,1.2,1,10.1,0,Live
M101068,Fashion,2025-09-12,0.4,0.6,0.5,0.0,0.8,2.2,0,4.5,0,Live
M101069,Grocery,2025-07-26,1.8,0.8,1.5,0.0,1.2,6.9,0,12.2,0,Live
M101070,Home & Kitchen,2025-01-03,1.8,2.5,0.1,0.0,2.9,0.6,0,7.9,0,Live
M101071,Fashion,2025-04-10,1.7,2.1,1.3,0.0,3.7,1.4,0,10.2,0,Live
M101072,Toys,2025-02-24,1.2,1.0,0.6,0.0,1.1,1.8,0,5.7,0,Live
M101073,Toys,2025-09-03,2.3,2.4,1.5,0.0,0.6,2.3,0,9.2,0,Live
