merchant_id,category,application_date,category_review_days,handoff_wait_days,doc_verification_days,doc_rework_days,compliance_approval_days,catalog_setup_days,doc_rejections,total_ttm_days,sla_breach,status
M100806,Toys,2025-05-08,0.9,3.0,1.2,3.8,1.6,6.4,1,16.9,1,Live
M100807,Toys,2025-03-19,3.0,7.9,0.8,1.0,2.4,1.0,1,16.1,1,Live
M100808,Electronics,2025-08-18,2.5,13.3,2.2,0.0,1.2,0.6,0,19.7,1,Live
M100809,Fashion,2025-07-21,3.2,3.5,2.8,0.0,1.0,1.3,0,11.8,0,Live
M100810,Grocery,2025-06-10,1.1,9.4,1.4,1.4,1.3,2.9,1,17.7,1,Live
M100811,Beauty,2025-05-05,4.5,6.2,0.8,2.0,1.9,4.2,1,19.6,1,Live
M100812,Toys,2025-03-07,1.4,2.3,1.5,2.8,1.6,2.0,1,11.5,0,Live
M100813,Fashion,2025-08-20,2.2,5.4,2.6,5.7,0.5,3.4,2,19.9,1,Live
M100814,Electronics,2025-02-09,3.3,6.6,2.7,1.7,2.4,2.3,1,19.1,1,Live
M100815,Electronics,2025-01-19,2.9,4.7,1.2,0.0,0.5,2.6,0,11.9,0,Live
M100816,Fashion,2025-01-14,2.1,5.5,0.9,1.8,0.9,1.4,1,12.6,0,Live
M100817,Beauty,2025-10-31,2.9,14.8,4.4,0.0,1.8,1.7,0,25.5,1,Stuck
M100818,Electronics,2025-08-20,1.4,5.8,1.5,1.6,0.8,4.8,2,15.9,1,Live
M100819,Fashion,2025-10-10,1.1,1.5,1.5,0.0,1.7,4.8,0,10.4,0,Live
M100820,Fashion,2025-11-25,1.3,3.5,1.4,0.3,1.5,2.2,1,10.3,0,Live
M100821,Beauty,2025-02-15,1.9,9.2,3.8,7.6,3.0,1.4,3,26.8,1,Stuck
M100822,Home & Kitchen,2025-08-20,0.9,1.2,0.7,0.0,3.3,2.8,0,9.1,0,Live
M100823,Fashion,2025-07-31,0.3,10.7,1.0,0.0,2.1,0.4,0,14.4,1,Live
M100824,Beauty,2025-09-24,2.1,3.2,1.9,0.0,2.3,3.4,0,12.9,0,Live
M100825,Fashion,2025-04-20,0.7,0.9,1.2,0.0,1.7,0.9,0,5.5,0,Live
M100826,Home & Kitchen,2025-11-15,3.1,1.9,1.4,3.7,1.0,4.5,3,15.6,1,Live
M100827,Home & Kitchen,2025-03-11,1.9,1.9,1.7,3.0,1.8,3.0,3,13.4,0,Live
M100828,Fashion,2025-10-09,1.3,1.2,0.8,2.9,1.0,1.3,3,8.6,0,Live
M100829,Home & Kitchen,2025-10-07,0.5,13.3,3.4,1.2,1.4,1.0,1,20.7,1,Live
M100830,Beauty,2025-06-08,0.5,3.9,4.9,0.0,0.8,2.5,0,12.6,0,Live
M100831,Beauty,2025-09-06,1.4,10.7,2.2,3.0,0.9,1.1,2,19.4,1,Live
M100832,Beauty,2025-10-02,3.0,8.6,0.4,2.1,2.3,0.4,2,16.7,1,Live
M100833,Grocery,2025-07-10,0.6,8.9,0.8,0.0,0.5,2.5,0,13.4,0,Live
M100834,Beauty,2025-10-14,3.2,4.7,1.4,1.9,1.4,2.5,1,15.2,1,Live
M100835,Toys,2025-07-24,1.0,5.3,1.0,1.3,4.2,3.7,1,16.5,1,Live
M100836,Electronics,2025-05-20,0.9,7.0,1.4,0.8,2.5,1.1,1,13.6,0,Live
M100837,Fashion,2025-10-15,1.1,4.5,0.6,0.0,2.5,3.3,0,12.0,0,Live
M100838,Fashion,2025-08-31,1.2,1.2,0.8,0.0,2.3,2.5,0,8.0,0,Live
M100839,Electronics,2025-04-23,2.4,16.8,5.6,0.0,0.9,1.2,0,26.9,1,Stuck
M100840,Fashion,2025-07-12,0.8,6.1,1.1,0.0,2.5,2.0,0,12.4,0,Live
M100841,Fashion,2025-06-12,0.5,1.3,4.3,0.0,1.0,3.6,0,10.8,0,Live
M100842,Home & Kitchen,2025-09-04,1.0,2.5,1.3,5.5,3.6,1.1,2,15.1,1,Live
M100843,Fashion,2025-03-17,2.6,11.0,2.8,3.1,2.1,3.1,2,24.8,1,Live
M100844,Electronics,2025-04-06,3.6,7.1,1.8,0.0,0.4,1.1,0,13.9,0,Live
M100845,Beauty,2025-05-30,2.2,1.5,2.5,0.0,4.1,1.0,0,11.4,0,Live
M100846,Grocery,2025-08-17,0.5,5.9,1.2,0.0,2.6,4.9,0,15.1,1,Live
M100847,Grocery,2025-02-26,1.1,4.9,0.6,0.0,1.2,1.0,0,8.8,0,Live
M100848,Electronics,2025-10-22,1.1,8.2,1.2,0.0,1.8,6.6,0,18.8,1,Live
M100849,Beauty,2025-04-25,1.2,10.6,2.2,1.4,2.5,0.8,2,18.7,1,Live
M100850,Grocery,2025-09-17,1.2,3.7,1.5,0.0,0.5,1.1,0,8.1,0,Live
M100851,Fashion,2025-08-01,0.6,3.7,4.8,3.9,1.8,1.1,2,15.9,1,Live
M100852,Fashion,2025-10-05,2.3,1.9,0.7,0.0,2.7,2.6,0,10.1,0,Live
M100853,Home & Kitchen,2025-04-02,1.5,4.1,0.9,3.3,1.3,3.1,2,14.2,1,Live
M100854,Fashion,2025-04-23,1.2,3.4,1.9,2.3,1.6,1.0,2,11.4,0,Live
M100855,Fashion,2025-08-04,1.4,1.5,1.5,13.0,2.5,3.3,3,23.2,1,Live
M100856,Electronics,2025-04-30,1.0,2.0,3.2,3.5,1.7,2.1,1,13.6,0,Live
M100857,Fashion,2025-09-21,0.3,6.6,2.5,2.4,1.8,5.0,2,18.7,1,Live
M100858,Electronics,2025-03-08,1.7,5.3,1.7,0.0,0.5,2.4,0,11.6,0,Live
M100859,Fashion,2025-07-27,2.7,10.8,1.4,0.0,1.7,6.1,0,22.6,1,Live
M100860,Fashion,2025-06-03,0.6,1.1,1.2,0.0,0.7,2.7,0,6.2,0,Live
M100861,Fashion,2025-06-04,0.2,1.0,1.8,4.2,2.1,1.9,1,11.1,0,Live
M100862,Electronics,2025-07-26,1.2,6.4,1.9,0.0,3.3,0.5,0,13.4,0,Live
M100863,Fashion,2025-05-09,1.7,2.3,0.7,1.0,4.4,1.9,3,12.0,0,Live
M100864,Electronics,2025-04-05,2.2,4.4,1.3,4.8,5.3,6.4,3,24.3,1,Live
M100865,Beauty,2025-01-24,1.2,11.8,1.0,0.0,2.4,2.3,0,18.6,1,Live
M100866,Electronics,2025-07-26,1.1,4.2,4.1,2.2,2.8,4.1,1,18.6,1,Live
M100867,Toys,2025-09-10,1.8,4.9,2.1,0.6,1.1,2.7,1,13.2,0,Live
M100868,Grocery,2025-03-10,2.7,2.4,2.0,0.0,2.0,1.6,0,10.8,0,Live
M100869,Electronics,2025-11-12,0.6,8.8,4.0,10.5,3.0,2.4,3,29.2,1,Stuck
M100870,Fashion,2025-08-20,1.0,5.5,1.9,1.4,1.7,4.2,1,15.6,1,Live
M100871,Beauty,2025-03-21,1.2,3.5,3.8,0.0,0.4,0.7,0,9.5,0,Live
M100872,Fashion,2025-05-24,2.4,3.2,0.7,0.0,0.2,1.0,0,7.5,0,Live
M100873,Electronics,2025-08-18,0.8,4.6,0.5,2.0,1.5,1.5,1,10.9,0,Live
M100874,Home & Kitchen,2025-02-19,2.8,5.5,1.9,4.8,2.1,2.5,3,19.6,1,Live
M100875,Toys,2025-07-18,0.7,3.1,0.5,9.6,1.5,5.6,2,21.0,1,Live
M100876,Electronics,2025-09-13,1.3,2.3,1.5,0.0,1.3,1.9,0,8.3,0,Live
M100877,Electronics,2025-09-26,0.6,3.3,2.0,0.0,2.2,1.8,0,9.9,0,Live
M100878,Home & Kitchen,2025-09-12,1.2,1.8,1.0,0.5,1.0,3.4,3,8.8,0,Live
M100879,Beauty,2025-08-14,0.9,7.4,1.6,0.0,1.7,2.5,0,14.1,1,Live
M100880,Fashion,2025-04-30,0.2,2.5,1.3,0.0,2.5,6.7,0,13.3,0,Live
M100881,Home & Kitchen,2025-03-06,0.2,5.6,1.3,0.0,0.6,2.6,0,10.2,0,Live
M100882,Home & Kitchen,2025-10-27,0.5,5.0,1.2,14.5,1.0,0.7,3,22.8,1,Live
M100883,Home & Kitchen,2025-02-14,2.5,5.6,1.1,1.1,1.6,2.7,3,14.6,1,Live
M100884,Fashion,2025-05-19,1.2,2.8,1.5,0.4,1.7,1.7,3,9.3,0,Live
M100885,Fashion,2025-04-22,1.8,3.4,1.7,0.0,2.0,1.9,0,10.8,0,Live
M100886,Toys,2025-09-30,2.0,4.4,1.4,2.7,1.1,0.6,3,12.2,0,Live
M100887,Grocery,2025-03-03,2.7,6.5,5.1,1.5,0.4,1.6,1,17.8,1,Live
M100888,Grocery,2025-08-10,0.8,3.3,0.8,3.0,0.4,1.9,3,10.2,0,Live
M100889,Toys,2025-07-18,3.3,3.1,3.2,0.0,0.6,5.4,0,15.5,1,Live
M100890,Toys,2025-04-08,3.4,6.2,1.8,0.0,1.3,2.7,0,15.4,1,Live
M100891,Electronics,2025-01-29,0.9,3.7,2.0,19.2,0.4,3.9,3,30.1,1,Stuck
M100892,Beauty,2025-02-02,0.9,7.5,1.0,1.4,2.2,4.1,2,17.0,1,Live
M100893,Home & Kitchen,2025-08-11,0.8,6.0,2.0,0.0,0.9,2.4,0,12.0,0,Live
M100894,Home & Kitchen,2025-01-08,1.6,3.3,2.3,2.8,1.0,1.8,1,12.8,0,Live
M100895,Home & Kitchen,2025-09-17,2.3,3.9,2.0,0.0,3.2,4.2,0,15.6,1,Live
M100896,Electronics,2025-04-27,1.1,3.5,3.0,0.0,1.2,1.1,0,9.9,0,Live
M100897,Grocery,2025-01-14,1.5,22.8,3.5,0.0,1.5,1.8,0,31.1,1,Stuck
M100898,Electronics,2025-03-22,2.1,4.3,2.9,0.0,1.1,3.2,0,13.7,0,Live
M100899,Fashion,2025-10-20,1.4,2.4,1.0,1.1,1.1,0.7,1,7.8,0,Live
M100900,Fashion,2025-05-17,1.5,3.0,1.3,0.0,2.4,2.4,0,10.5,0,Live
M100901,Home & Kitchen,2025-09-28,2.1,6.7,2.0,0.0,0.8,1.4,0,13.0,0,Live
M100902,Fashion,2025-01-12,2.9,1.3,5.8,0.0,0.5,0.7,0,11.2,0,Live
M100903,Toys,2025-01-15,1.2,2.1,0.9,2.6,1.6,1.4,1,9.8,0,Live
M100904,Fashion,2025-03-21,0.8,2.8,0.9,0.7,2.4,0.8,2,8.5,0,Live
M100905,Electronics,2025-06-30,4.0,16.0,1.9,0.0,1.7,2.2,0,25.8,1,Stuck
M100906,Toys,2025-02-16,1.5,5.0,1.0,0.0,1.6,3.1,0,12.2,0,Live
M100907,Home & Kitchen,2025-01-10,3.0,2.4,1.7,0.0,0.9,1.2,0,9.2,0,Live
M100908,Toys,2025-01-19,0.4,6.0,3.4,0.0,2.7,6.9,0,19.4,1,Live
M100909,Beauty,2025-06-07,0.9,1.0,1.6,4.5,1.8,1.8,2,11.5,0,Live
M100910,Fashion,2025-10-15,1.3,2.8,1.3,0.0,1.9,4.5,0,11.8,0,Live
M100911,Fashion,2025-01-27,2.5,4.1,1.3,0.0,1.0,0.6,0,9.5,0,Live
M100912,Electronics,2025-03-19,0.5,1.7,2.6,0.0,1.7,0.6,0,7.1,0,Live
M100913,Grocery,2025-07-10,1.2,7.4,2.0,1.1,2.1,2.1,2,15.9,1,Live
M100914,Electronics,2025-08-08,0.6,5.7,1.8,0.0,2.5,0.9,0,11.5,0,Live
M100915,Electronics,2025-01-26,0.4,5.5,4.6,8.2,0.5,3.9,3,23.1,1,Live
M100916,Electronics,2025-10-22,0.7,3.5,1.5,0.0,0.7,2.2,0,8.6,0,Live
M100917,Electronics,2025-01-30,3.6,2.2,2.6,2.0,2.2,1.5,3,14.1,1,Live
M100918,Beauty,2025-09-01,1.4,14.1,1.1,8.4,1.1,2.5,3,28.6,1,Stuck
M100919,Fashion,2025-11-17,0.9,2.3,3.5,0.0,1.1,0.8,0,8.6,0,Live
M100920,Fashion,2025-09-16,1.9,7.8,1.0,2.3,1.4,1.0,2,15.5,1,Live
M100921,Grocery,2025-09-24,1.1,5.8,2.6,0.0,1.6,1.6,0,12.7,0,Live
M100922,Home & Kitchen,2025-10-28,2.6,2.0,1.8,0.0,0.5,1.7,0,8.6,0,Live
M100923,Home & Kitchen,2025-08-10,1.7,8.9,1.8,0.0,2.2,1.9,0,16.4,1,Live
M100924,Electronics,2025-02-17,2.0,4.4,1.2,2.8,1.5,1.2,2,13.2,0,Live
M100925,Fashion,2025-09-17,1.0,1.0,1.0,1.9,1.3,3.9,1,10.0,0,Live
M100926,Electronics,2025-01-28,1.5,9.4,2.4,0.0,1.1,4.0,0,18.5,1,Live
M100927,Toys,2025-03-12,1.1,2.2,0.7,0.0,2.2,1.5,0,7.8,0,Live
M100928,Home & Kitchen,2025-09-20,4.3,5.1,1.1,3.1,0.4,1.5,3,15.6,1,Live
M100929,Home & Kitchen,2025-02-04,1.4,2.6,1.4,1.8,1.3,4.0,2,12.6,0,Live
M100930,Toys,2025-03-10,2.7,3.3,3.0,2.3,3.9,6.1,1,21.3,1,Live
M100931,Grocery,2025-04-17,2.3,4.3,1.5,0.0,0.4,0.9,0,9.5,0,Live
M100932,Toys,2025-08-09,2.4,6.9,1.4,4.9,3.3,2.0,1,20.8,1,Live
M100933,Toys,2025-09-09,2.3,4.7,0.9,2.8,1.1,2.0,2,13.7,0,Live
M100934,Home & Kitchen,2025-07-18,0.6,12.2,1.1,0.0,0.6,1.7,0,16.2,1,Live
M100935,Electronics,2025-09-07,1.7,1.4,2.6,4.5,2.6,2.7,2,15.5,1,Live
M100936,Home & Kitchen,2025-05-02,0.3,6.1,2.0,6.8,4.4,1.9,2,21.6,1,Live
M100937,Electronics,2025-08-25,1.1,11.4,1.0,4.3,0.6,1.1,3,19.4,1,Live
M100938,Beauty,2025-02-18,0.6,2.5,2.4,1.1,1.6,1.1,2,9.3,0,Live
M100939,Fashion,2025-05-18,1.4,5.3,1.0,0.0,1.8,2.1,0,11.7,0,Live
M100940,Electronics,2025-02-07,0.7,4.2,1.6,3.9,1.8,3.0,2,15.2,1,Live
M100941,Grocery,2025-06-17,0.9,11.6,1.3,6.5,0.7,2.7,1,23.8,1,Live
M100942,Electronics,2025-08-31,2.4,3.3,2.9,0.8,1.8,2.1,1,13.3,0,Live
M100943,Home & Kitchen,2025-09-02,2.4,2.1,2.6,3.6,0.9,3.7,3,15.3,1,Live
M100944,Fashion,2025-03-30,0.6,0.6,1.4,0.0,1.5,2.6,0,6.6,0,Live
M100945,Electronics,2025-07-13,0.7,9.1,4.7,0.0,0.8,0.7,0,16.1,1,Live
M100946,Toys,2025-10-21,3.2,1.3,0.4,3.6,1.5,3.5,2,13.4,0,Live
M100947,Home & Kitchen,2025-03-15,1.4,6.2,1.4,0.0,3.0,3.5,0,15.4,1,Live
M100948,Electronics,2025-04-13,1.1,5.3,0.7,0.0,1.5,2.0,0,10.5,0,Live
M100949,Home & Kitchen,2025-06-05,1.2,1.6,0.9,3.0,0.3,1.8,1,8.8,0,Live
M100950,Beauty,2025-03-29,1.1,7.5,1.9,6.8,1.1,1.4,2,19.8,1,Live
M100951,Beauty,2025-11-05,1.1,5.1,1.0,2.2,2.0,1.4,2,12.8,0,Live
M100952,Grocery,2025-10-17,1.3,2.6,3.4,0.0,2.5,0.5,0,10.1,0,Live
M100953,Electronics,2025-11-14,3.8,12.4,1.4,2.3,3.0,1.8,3,24.7,1,Live
M100954,Fashion,2025-11-16,0.5,4.6,0.9,0.0,1.2,2.2,0,9.4,0,Live
M100955,Home & Kitchen,2025-01-26,1.4,1.0,1.7,6.7,1.6,3.9,2,16.3,1,Live
M100956,Home & Kitchen,2025-06-07,3.5,9.3,1.1,0.0,1.4,6.0,0,21.3,1,Live
M100957,Home & Kitchen,2025-02-09,1.2,5.7,0.8,0.1,1.6,3.6,2,13.0,0,Live
M100958,Fashion,2025-03-27,1.1,4.3,1.5,2.7,1.2,3.9,2,14.6,1,Live
M100959,Electronics,2025-01-20,0.5,5.3,1.2,0.9,2.9,6.0,1,16.8,1,Live
M100960,Beauty,2025-08-10,0.8,2.7,0.2,2.4,1.1,0.8,1,8.1,0,Live
M100961,Electronics,2025-06-16,0.4,4.0,1.8,0.0,0.9,1.5,0,8.7,0,Live
M100962,Beauty,2025-02-20,0.8,3.4,1.6,0.0,1.5,1.1,0,8.4,0,Live
M100963,Fashion,2025-10-24,0.4,11.8,0.8,1.9,0.5,4.0,1,19.4,1,Live
M100964,Toys,2025-06-30,2.1,3.5,0.9,0.0,1.9,1.2,0,9.6,0,Live
M100965,Fashion,2025-06-19,2.1,7.6,1.7,0.0,1.6,3.9,0,16.8,1,Live
M100966,Electronics,2025-04-17,1.7,8.5,1.2,0.0,1.3,4.6,0,17.4,1,Live
M100967,Toys,2025-04-20,4.0,2.9,3.0,8.6,2.3,3.0,3,23.7,1,Live
M100968,Fashion,2025-05-02,1.1,6.2,0.9,8.0,1.3,3.0,2,20.6,1,Live
M100969,Fashion,2025-10-18,0.9,8.1,2.9,0.0,1.7,2.0,0,15.6,1,Live
M100970,Toys,2025-07-24,1.2,5.8,1.3,7.5,2.9,5.0,3,23.6,1,Live
M100971,Grocery,2025-03-21,1.6,5.9,3.4,1.2,0.3,3.2,2,15.6,1,Live
M100972,Home & Kitchen,2025-09-01,0.9,7.4,1.3,0.0,1.5,1.7,0,12.7,0,Live
M100973,Fashion,2025-07-01,1.2,6.7,2.0,7.2,1.6,1.7,2,20.4,1,Live
M100974,Home & Kitchen,2025-04-30,2.1,2.9,1.8,0.0,2.5,4.8,0,14.2,1,Live
M100975,Fashion,2025-10-20,1.6,8.1,0.6,0.4,0.9,0.1,1,11.7,0,Live
M100976,Fashion,2025-04-10,0.7,2.4,1.2,11.0,2.0,4.7,3,22.1,1,Live
M100977,Toys,2025-10-15,1.8,8.0,2.1,0.0,1.2,1.3,0,14.5,1,Live
M100978,Home & Kitchen,2025-04-06,1.4,4.2,2.1,0.0,5.4,1.6,0,14.8,1,Live
M100979,Electronics,2025-02-13,1.2,11.1,0.3,1.0,0.6,0.7,1,15.1,1,Live
M100980,Fashion,2025-04-01,2.0,3.3,0.8,0.0,1.4,2.5,0,9.9,0,Live
M100981,Electronics,2025-04-11,3.2,8.9,2.1,0.0,1.5,1.6,0,17.3,1,Live
M100982,Grocery,2025-06-03,1.4,3.3,1.9,0.0,1.4,6.0,0,14.0,0,Live
M100983,Electronics,2025-05-15,1.2,2.1,4.3,1.2,2.4,2.4,2,13.6,0,Live
M100984,Electronics,2025-09-07,1.8,7.3,2.2,4.4,1.9,1.8,2,19.4,1,Live
M100985,Home & Kitchen,2025-09-12,3.2,1.0,2.3,0.0,2.2,3.0,0,11.7,0,Live
M100986,Fashion,2025-05-17,1.1,8.9,0.6,0.4,3.2,1.4,1,15.6,1,Live
M100987,Home & Kitchen,2025-08-15,1.1,11.7,2.0,3.9,1.7,1.2,1,21.4,1,Live
M100988,Beauty,2025-05-12,2.0,1.4,3.5,0.0,0.6,0.6,0,8.1,0,Live
M100989,Electronics,2025-06-27,1.8,30.9,2.2,0.0,1.1,4.3,0,40.3,1,Stuck
M100990,Electronics,2025-05-23,1.7,9.2,2.1,3.7,1.7,2.7,3,21.0,1,Live
M100991,Home & Kitchen,2025-05-05,1.7,3.6,2.4,0.0,1.8,1.8,0,11.4,0,Live
M100992,Electronics,2025-03-29,0.8,7.1,2.1,7.6,0.9,1.9,3,20.2,1,Live
M100993,Fashion,2025-04-05,1.1,6.4,1.9,0.0,1.7,2.2,0,13.2,0,Live
M100994,Fashion,2025-06-17,1.6,1.9,4.8,0.0,0.9,4.8,0,14.0,0,Live
M100995,Home & Kitchen,2025-07-12,1.7,7.0,3.9,0.8,1.0,3.6,1,18.0,1,Live
M100996,Toys,2025-01-10,0.4,0.9,2.3,0.5,1.3,3.8,1,9.3,0,Live
M100997,Fashion,2025-09-23,2.6,15.5,0.6,0.0,1.0,2.2,0,22.0,1,Live
M100998,Grocery,2025-05-18,2.5,4.5,3.1,1.4,2.3,4.4,1,18.1,1,Live
M100999,Toys,2025-04-26,1.5,6.5,3.1,6.7,2.4,1.7,3,21.9,1,Live
M101000,Home & Kitchen,2025-03-27,0.8,2.6,1.8,0.5,1.8,3.1,1,10.6,0,Live
M101001,Toys,2025-04-04,0.5,2.3,0.9,0.0,1.2,2.4,0,7.2,0,Live
M101002,Beauty,2025-03-27,1.9,12.9,2.9,3.7,1.7,2.9,1,26.1,1,Stuck
M101003,Home & Kitchen,2025-01-04,3.9,4.1,1.1,15.0,0.9,3.6,3,28.6,1,Stuck
M101004,Electronics,2025-06-02,2.3,3.3,1.6,1.0,1.2,0.9,3,10.4,0,Live
M101005,Electronics,2025-02-06,1.1,8.4,0.4,0.9,2.5,1.2,1,14.5,1,Live
M101006,Beauty,2025-03-27,1.9,3.9,3.4,0.0,2.4,2.0,0,13.5,0,Live
M101007,Fashion,2025-02-13,3.2,11.7,1.0,0.0,0.8,1.6,0,18.3,1,Live
M101008,Beauty,2025-11-25,1.6,3.0,1.8,0.0,2.1,2.7,0,11.2,0,Live
M101009,Electronics,2025-05-23,1.5,20.0,2.8,0.0,0.7,1.6,0,26.6,1,Stuck
M101010,Home & Kitchen,2025-02-07,1.6,2.7,1.6,0.0,0.8,3.2,0,9.9,0,Live
M101011,Toys,2025-09-14,0.8,13.8,0.5,0.0,2.0,2.4,0,19.4,1,Live
M101012,Fashion,2025-02-01,1.5,7.2,0.3,0.0,2.0,4.3,0,15.3,1,Live
M101013,Electronics,2025-05-14,2.4,2.6,1.1,4.4,1.6,2.8,3,14.9,1,Live
M101014,Fashion,2025-07-30,0.3,8.4,0.8,0.3,1.6,0.4,1,11.7,0,Live
M101015,Fashion,2025-02-18,2.0,6.4,1.0,16.4,0.3,1.2,3,27.2,1,Stuck
M101016,Home & Kitchen,2025-01-21,0.7,2.5,1.6,0.0,0.8,2.0,0,7.5,0,Live
M101017,Home & Kitchen,2025-02-25,0.7,2.1,2.4,0.0,1.5,1.2,0,7.9,0,Live
M101018,Toys,2025-10-16,0.4,6.4,3.1,3.2,2.3,0.3,1,15.7,1,Live
M101019,Home & Kitchen,2025-11-11,2.2,10.2,3.2,0.0,1.0,2.5,0,19.2,1,Live
M101020,Electronics,2025-08-19,2.0,1.9,2.1,2.6,1.4,2.2,3,12.3,0,Live
M101021,Grocery,2025-07-24,2.4,2.3,1.4,21.1,3.8,2.2,3,33.2,1,Stuck
M101022,Fashion,2025-08-22,0.6,6.1,1.6,0.0,1.4,1.5,0,11.2,0,Live
M101023,Electronics,2025-04-08,1.7,14.9,2.0,0.0,2.0,0.7,0,21.4,1,Live
M101024,Beauty,2025-11-23,1.9,4.7,2.1,0.0,1.3,2.4,0,12.3,0,Live
M101025,Fashion,2025-10-06,1.0,1.6,2.5,0.0,2.7,1.9,0,9.7,0,Live
M101026,Electronics,2025-08-21,1.3,9.5,2.9,0.0,2.1,1.1,0,17.0,1,Live
M101027,Grocery,2025-11-09,2.4,6.4,2.3,0.6,1.2,0.6,1,13.5,0,Live
M101028,Electronics,2025-01-27,0.7,15.3,2.2,0.5,0.2,3.6,3,22.4,1,Live
M101029,Fashion,2025-06-30,1.0,8.6,1.1,0.0,1.8,3.0,0,15.6,1,Live
M101030,Grocery,2025-11-08,1.9,2.8,1.6,0.0,1.2,3.3,0,10.9,0,Live
M101031,Fashion,2025-05-30,1.5,1.8,4.0,0.7,3.0,2.7,1,13.6,0,Live
M101032,Grocery,2025-02-23,1.3,2.4,0.4,3.7,0.6,5.3,3,13.7,0,Live
M101033,Electronics,2025-05-08,2.1,4.3,3.2,0.4,2.0,5.8,1,17.7,1,Live
M101034,Fashion,2025-04-29,1.3,4.7,3.0,0.0,0.5,1.7,0,11.1,0,Live
M101035,Electronics,2025-05-04,0.9,16.3,4.9,1.1,0.9,2.7,1,26.6,1,Stuck
M101036,Electronics,2025-05-15,1.9,2.6,2.7,0.0,0.7,3.7,0,11.5,0,Live
M101037,Toys,2025-10-13,2.1,1.4,2.0,0.9,1.7,3.9,2,12.0,0,Live
M101038,Beauty,2025-06-10,0.9,5.1,3.3,0.1,1.6,0.9,2,11.9,0,Live
M101039,Electronics,2025-08-23,1.8,3.9,1.3,0.0,2.2,2.3,0,11.5,0,Live
M101040,Home & Kitchen,2025-04-14,0.3,0.8,1.7,7.5,2.5,2.2,3,15.1,1,Live
M101041,Electronics,2025-10-28,0.7,6.5,2.6,0.0,1.7,2.1,0,13.7,0,Live
M101042,Toys,2025-02-27,0.9,6.0,2.0,0.0,1.0,0.9,0,10.8,0,Live
M101043,Electronics,2025-01-11,1.0,10.9,0.8,0.0,1.0,1.5,0,15.0,1,Live
M101044,Grocery,2025-04-07,2.7,10.5,4.7,3.0,2.6,1.5,3,25.0,1,Live
M101045,Home & Kitchen,2025-02-13,1.0,6.3,2.1,0.0,3.0,2.1,0,14.5,1,Live
M101046,Grocery,2025-03-26,1.6,12.6,5.7,0.0,2.5,0.9,0,23.2,1,Live
M101047,Electronics,2025-06-23,0.5,4.2,1.3,2.0,0.8,1.8,1,10.5,0,Live
M101048,Electronics,2025-07-24,1.3,5.2,4.3,0.0,1.1,1.7,0,13.6,0,Live
M101049,Electronics,2025-07-13,0.5,10.3,3.2,0.0,0.5,1.0,0,15.6,1,Live
M101050,Grocery,2025-09-05,2.0,2.9,0.7,2.1,1.3,0.2,3,9.2,0,Live
M101051,Toys,2025-05-22,0.9,4.5,1.5,0.0,2.3,0.7,0,9.9,0,Live
M101052,Grocery,2025-07-22,0.9,3.4,1.2,2.6,0.2,1.2,2,9.5,0,Live
M101053,Electronics,2025-06-20,0.5,8.0,1.4,3.1,1.0,4.4,2,18.5,1,Live
M101054,Grocery,2025-10-22,1.3,2.3,1.4,0.0,1.5,0.6,0,7.2,0,Live
M101055,Beauty,2025-10-25,1.9,1.7,1.1,0.6,0.7,0.7,2,6.7,0,Live
M101056,Home & Kitchen,2025-05-13,3.5,2.2,0.7,0.7,1.3,2.0,3,10.4,0,Live
M101057,Fashion,2025-07-05,1.3,3.0,1.3,3.7,2.9,1.7,2,14.0,0,Live
M101058,Fashion,2025-03-07,0.9,4.2,2.7,0.0,1.3,1.5,0,10.5,0,Live
M101059,Beauty,2025-03-28,1.6,6.3,2.7,0.0,1.2,1.7,0,13.5,0,Live
M101060,Fashion,2025-02-19,2.3,4.4,0.6,12.8,0.9,4.2,2,25.3,1,Stuck
M101061,Home & Kitchen,2025-06-14,1.2,3.9,1.3,0.0,2.1,2.9,0,11.5,0,Live
M101062,Beauty,2025-03-25,4.2,9.4,3.0,1.5,1.8,4.1,1,24.0,1,Live
M101063,Home & Kitchen,2025-04-09,3.3,5.1,0.5,0.0,1.0,3.5,0,13.4,0,Live
M101064,Home & Kitchen,2025-07-09,0.9,2.4,0.8,0.0,1.6,1.5,0,7.2,0,Live
M101065,Fashion,2025-07-28,0.3,3.1,1.7,4.0,0.3,2.7,3,12.2,0,Live
M101066,Fashion,2025-01-15,1.3,10.4,2.0,0.0,2.2,5.7,0,21.7,1,Live
M101067,Fashion,2025-07-13,1.4,1.5,2.9,0.0,2.1,1.6,0,9.6,0,Live
M101068,Fashion,2025-09-07,2.6,4.7,2.6,0.0,1.0,2.6,0,13.5,0,Live
M101069,Fashion,2025-08-22,1.5,5.2,1.4,0.0,0.7,2.6,0,11.3,0,Live
M101070,Home & Kitchen,2025-04-28,0.7,2.3,4.1,0.0,1.3,0.7,0,9.1,0,Live
M101071,Electronics,2025-11-18,1.3,4.9,1.3,0.0,0.5,1.6,0,9.7,0,Live
M101072,Fashion,2025-11-17,1.8,0.5,1.5,0.0,0.9,3.2,0,8.0,0,Live
M101073,Electronics,2025-06-14,1.0,5.1,3.5,0.0,0.9,4.1,0,14.6,1,Live
M101074,Electronics,2025-06-29,0.8,3.5,2.8,0.0,1.7,1.6,0,10.5,0,Live
